position	GC_mean	Not_aln_mean
five-prime-30kb-21300bp	50.380160022658075	16.039226793174254
five-prime-30kb-21400bp	50.31999115221518	16.28195142675069
five-prime-30kb-21500bp	50.405718213788376	16.177936699001627
five-prime-30kb-21600bp	50.52078170360405	16.2316080152942
five-prime-30kb-21700bp	50.3883027685336	16.245273667067902
five-prime-30kb-21800bp	50.400158921223856	16.30609643843376
five-prime-30kb-21900bp	50.3929330123212	16.24401642826795
five-prime-30kb-22000bp	50.34952556295142	16.11981305764056
five-prime-30kb-22100bp	50.4405006373035	16.098640419204077
five-prime-30kb-22200bp	50.30194023509418	16.380682622857954
five-prime-30kb-22300bp	50.435561535193315	16.44497946466506
five-prime-30kb-22400bp	50.32261719303215	16.32318368503045
five-prime-30kb-22500bp	50.247769437756695	16.21002690836992
five-prime-30kb-22600bp	50.27892649766322	16.273049143180852
five-prime-30kb-22700bp	50.145234386064296	16.359722418920832
five-prime-30kb-22800bp	50.229358447811926	16.40518340178445
five-prime-30kb-22900bp	50.31709389604872	16.453193598640418
five-prime-30kb-23000bp	50.343648208469055	16.50375300948874
five-prime-30kb-23100bp	50.34265684747203	16.491219374026343
five-prime-30kb-23200bp	50.25821806794757	16.336000566491997
five-prime-30kb-23300bp	50.30337250031322	16.279158699808796
five-prime-30kb-23400bp	50.25899210356086	16.22539300382382
five-prime-30kb-23500bp	50.33458433649625	16.131284520606147
five-prime-30kb-23600bp	50.33441124171898	16.05728650332814
five-prime-30kb-23700bp	50.28372144779169	16.209247981872256
five-prime-30kb-23800bp	50.21617927495611	16.214417221356747
five-prime-30kb-23900bp	50.21898252827983	16.22107350233678
five-prime-30kb-24000bp	50.330342390461354	16.444908653165275
five-prime-30kb-24100bp	50.314261436057215	16.311570599065288
five-prime-30kb-24200bp	50.25010621724968	16.212788556861636
five-prime-30kb-24300bp	50.27340320067979	16.316881461549357
five-prime-30kb-24400bp	50.26830477269509	16.164990794505027
five-prime-30kb-24500bp	50.236722843789835	15.924585752726243
five-prime-30kb-24600bp	50.254509405054655	15.721427559835718
five-prime-30kb-24700bp	50.32178262892751	15.940447528678657
five-prime-30kb-24800bp	50.29820096515017	16.03866307888401
five-prime-30kb-24900bp	50.26703016569891	16.34902988245291
five-prime-30kb-25000bp	50.28663342368662	16.336991927489024
five-prime-30kb-25100bp	50.40181479758027	16.41594674975216
five-prime-30kb-25200bp	50.31178303356465	16.276518906670443
five-prime-30kb-25300bp	50.39335788131993	16.181348250955956
five-prime-30kb-25400bp	50.37470091458642	16.328069678515792
five-prime-30kb-25500bp	50.365458150403626	16.13956946608129
five-prime-30kb-25600bp	50.343789831468634	16.11549355615352
five-prime-30kb-25700bp	50.34980880895058	16.118326016145023
five-prime-30kb-25800bp	50.420195439739416	16.20414955388755
five-prime-30kb-25900bp	50.33592975499221	16.267100977198698
five-prime-30kb-26000bp	50.368998725393006	16.16208752301374
five-prime-30kb-26100bp	50.386318621104806	16.337345984987962
five-prime-30kb-26200bp	50.33161025350517	16.67717037246849
five-prime-30kb-26300bp	50.297587985941234	16.550308008213552
five-prime-30kb-26400bp	50.37993059981588	16.37150343460095
five-prime-30kb-26500bp	50.36991927489024	16.321484209035546
five-prime-30kb-26600bp	50.399276889625696	16.3257328990228
