position	GC_mean	Not_aln_mean
five-prime-30kb-3500bp	40.169027585472364	10.20268399190542
five-prime-30kb-3600bp	40.20826415559301	10.095590584726809
five-prime-30kb-3700bp	40.22511583320019	10.066464291420354
five-prime-30kb-3800bp	40.22986835464867	9.930819619747563
five-prime-30kb-3900bp	40.301749082853256	10.061884220056452
five-prime-30kb-4000bp	40.37396080678306	10.156414762741653
five-prime-30kb-4100bp	40.346350496542236	10.222890924584576
five-prime-30kb-4200bp	40.28391465444152	10.373062789583
five-prime-30kb-4300bp	40.20919209671406	10.263726899930766
five-prime-30kb-4400bp	40.341694626404646	10.257389359322575
five-prime-30kb-4500bp	40.24468321173066	10.15082281514619
five-prime-30kb-4600bp	40.328009916072475	10.102998349044043
five-prime-30kb-4700bp	40.282650760682394	10.062523299781647
five-prime-30kb-4800bp	40.31649741427869	10.160355754380358
five-prime-30kb-4900bp	40.26049463132065	10.137615167492145
five-prime-30kb-5000bp	40.28700005325664	10.20796719390744
five-prime-30kb-5100bp	40.32632120857077	10.33152260744528
five-prime-30kb-5200bp	40.41178454764948	10.31742650191734
five-prime-30kb-5300bp	40.35918469550881	10.248442243169835
five-prime-30kb-5400bp	40.24087163946283	10.062896096288013
five-prime-30kb-5500bp	40.283214033653394	10.157266869041912
five-prime-30kb-5600bp	40.32578187938469	10.25776215582894
five-prime-30kb-5700bp	40.367696677122495	10.11082707567769
five-prime-30kb-5800bp	40.41412366192682	10.158012462054641
five-prime-30kb-5900bp	40.33682778849738	10.066038238270224
five-prime-30kb-6000bp	40.40162974009374	10.26033233915637
five-prime-30kb-6100bp	40.45496770793623	10.303046442266723
five-prime-30kb-6200bp	40.41382616105667	10.366425223689816
five-prime-30kb-6300bp	40.340211414774686	10.418512995313165
five-prime-30kb-6400bp	40.389356127314116	10.354247669773635
five-prime-30kb-6500bp	40.36445807839899	10.339813581890812
five-prime-30kb-6600bp	40.40336446770089	10.272703062583222
five-prime-30kb-6700bp	40.38777032065623	10.283530414402899
five-prime-30kb-6800bp	40.326317373033405	10.325147818675758
five-prime-30kb-6900bp	40.39639580576032	10.256325573962606
five-prime-30kb-7000bp	40.43825352012642	10.265540936451286
five-prime-30kb-7100bp	40.38347626910989	10.166995152612795
five-prime-30kb-7200bp	40.38862845372541	10.165672277860644
five-prime-30kb-7300bp	40.39500319624973	10.240144896654591
five-prime-30kb-7400bp	40.31879039704525	10.340666950777754
five-prime-30kb-7500bp	40.261664091909935	10.198700191774984
five-prime-30kb-7600bp	40.27351594691299	10.384615384615385
five-prime-30kb-7700bp	40.409456287683675	10.34824996004475
five-prime-30kb-7800bp	40.34922455477316	10.266528155132917
five-prime-30kb-7900bp	40.40455430658403	10.19823131426136
five-prime-30kb-8000bp	40.36235808051845	10.320121463960364
five-prime-30kb-8100bp	40.46716344360982	10.325715198977145
five-prime-30kb-8200bp	40.415481327579776	10.297480155559107
five-prime-30kb-8300bp	40.370048367444916	10.043897501465025
five-prime-30kb-8400bp	40.386161429304835	10.175217090192318
five-prime-30kb-8500bp	40.36611614278103	10.32099094299414
five-prime-30kb-8600bp	40.33841236014917	10.246403835908364
five-prime-30kb-8700bp	40.33537559936068	10.303462972828983
five-prime-30kb-8800bp	40.43605043509146	10.161960575386255
five-prime-30kb-8900bp	40.52370804475226	10.307298881193393
five-prime-30kb-9000bp	40.47623304789254	10.219445924347363
five-prime-30kb-9100bp	40.45375729698283	10.13767382385849
five-prime-30kb-9200bp	40.383951406649615	10.04481031543052
five-prime-30kb-9300bp	40.404138351924594	10.113538281208376
five-prime-30kb-9400bp	40.41018959373693	10.052959667536896
five-prime-30kb-9500bp	40.305520034100596	9.935635123614663
five-prime-30kb-9600bp	40.38619815608127	9.742554211732111
five-prime-30kb-9700bp	40.39641321167311	9.861526985987533
five-prime-30kb-9800bp	40.37333937409735	10.111886621556822
five-prime-30kb-9900bp	40.4225533257368	10.158461210571184
five-prime-30kb-10000bp	40.351496805058915	10.143603133159269
five-prime-30kb-10100bp	40.319207727850554	10.210635690307454
five-prime-30kb-10200bp	40.44198650203872	10.200937816379815
five-prime-30kb-10300bp	40.4314400010036	10.081579368039645
five-prime-30kb-10400bp	40.488989108891	10.075611445622636
five-prime-30kb-10500bp	40.38343655864068	10.110785463071512
five-prime-30kb-10600bp	40.35491148299998	10.106261657340793
